ID,Rarity_Level
2007,Very Rare
2008,Common
2009,Common
2010,Common
2011,Very Rare
2012,Rare
2013,Rare
2014,Legendary
2015,Legendary
2016,Rare
2017,Legendary
2018,Rare
2019,Very Rare
2020,Common
2021,Very Rare
2022,Common
2023,Very Rare
2024,Legendary
2025,Legendary
2026,Legendary
2027,Legendary
2028,Rare
2029,Rare
2030,Very Rare
2031,Common
2032,Legendary
2033,Very Rare
2034,Very Rare
2035,Rare
2036,Common
2037,Rare
2038,Common
2039,Very Rare
2040,Very Rare
2041,Very Rare
2042,Common
2043,Common
2044,Common
2045,Very Rare
2046,Common
2047,Common
2048,Common
2049,Very Rare
2050,Rare
2051,Very Rare
2052,Very Rare
2053,Rare
2054,Very Rare
2055,Legendary
2056,Legendary
2057,Legendary
2058,Rare
2059,Legendary
2060,Very Rare
2061,Rare
2062,Very Rare
2063,Rare
2064,Very Rare
2065,Legendary
2066,Legendary
2067,Common
2068,Very Rare
2069,Common
2070,Very Rare
2071,Rare
2072,Common
2073,Common
2074,Very Rare
2075,Common
2076,Common
2077,Common
2078,Common
2079,Common
2080,Very Rare
2081,Very Rare
2082,Very Rare
2083,Common
2084,Rare
2085,Legendary
2086,Rare
2087,Legendary
2088,Very Rare
2089,Legendary
2090,Very Rare
2091,Very Rare
2092,Common
2093,Legendary
2094,Very Rare
2095,Rare
2096,Common
2097,Common
2098,Common
2099,Rare
2100,Common
2101,Common
2102,Common
2103,Legendary
2104,Common
2105,Common
2106,Very Rare
2107,Rare
2108,Common
2109,Common
2110,Very Rare
2111,Rare
2112,Legendary
2113,Common
2114,Very Rare
2115,Legendary
2116,Common
2117,Rare
2118,Legendary
2119,Legendary
2120,Rare
2121,Very Rare
2122,Very Rare
2123,Common
2124,Legendary
2125,Legendary
2126,Rare
2127,Common
2128,Very Rare
2129,Very Rare
2130,Rare
2131,Common
2132,Legendary
2133,Very Rare
2134,Very Rare
2135,Common
2136,Very Rare
2137,Rare
2138,Very Rare
2139,Very Rare
2140,Rare
2141,Very Rare
2142,Very Rare
2143,Rare
2144,Legendary
2145,Common
2146,Legendary
2147,Common
2148,Common
2149,Rare
2150,Common
2151,Very Rare
2152,Common
2153,Common
2154,Common
2155,Common
2156,Rare
2157,Common
2158,Very Rare
2159,Very Rare
2160,Rare
2161,Legendary
2162,Common
2163,Legendary
2164,Legendary
2165,Common
2166,Legendary
2167,Very Rare
2168,Rare
2169,Very Rare
2170,Very Rare
2171,Rare
2172,Legendary
2173,Common
2174,Rare
2175,Common
2176,Very Rare
2177,Common
2178,Rare
2179,Rare
2180,Common
2181,Legendary
2182,Common
2183,Common
2184,Very Rare
2185,Rare
2186,Common
2187,Legendary
2188,Common
2189,Legendary
2190,Legendary
2191,Rare
2192,Legendary
2193,Rare
2194,Common
2195,Legendary
2196,Legendary
2197,Common
2198,Legendary
2199,Legendary
2200,Legendary
2201,Common
2202,Rare
2203,Legendary
2204,Rare
2205,Legendary
2206,Very Rare
2207,Rare
2208,Rare
2209,Common
2210,Very Rare
2211,Rare
2212,Very Rare
2213,Legendary
2214,Very Rare
2215,Legendary
2216,Legendary
2217,Rare
2218,Legendary
2219,Rare
2220,Very Rare
2221,Legendary
2222,Legendary
2223,Rare
2224,Legendary
2225,Common
2226,Legendary
2227,Legendary
2228,Common
2229,Very Rare
2230,Legendary
2231,Legendary
2232,Legendary
2233,Rare
2234,Very Rare
2235,Rare
2236,Common
2237,Very Rare
2238,Legendary
2239,Common
2240,Very Rare
2241,Legendary
2242,Common
2243,Common
2244,Legendary
2245,Legendary
2246,Rare
2247,Common
2248,Legendary
2249,Very Rare
2250,Legendary
2251,Common
2252,Rare
2253,Common
2254,Very Rare
2255,Common
2256,Rare
2257,Rare
2258,Rare
2259,Legendary
2260,Rare
2261,Very Rare
2262,Common
2263,Common
2264,Very Rare
2265,Rare
2266,Rare
2267,Very Rare
2268,Common
2269,Very Rare
2270,Very Rare
2271,Rare
2272,Rare
2273,Very Rare
2274,Common
2275,Very Rare
2276,Very Rare
2277,Legendary
2278,Very Rare
2279,Common
2280,Legendary
2281,Legendary
2282,Legendary
2283,Common
2284,Very Rare
2285,Common
2286,Rare
2287,Legendary
2288,Rare
2289,Very Rare
2290,Rare
2291,Common
2292,Legendary
2293,Rare
2294,Legendary
2295,Very Rare
2296,Rare
2297,Common
2298,Very Rare
2299,Legendary
2300,Very Rare
2301,Common
2302,Very Rare
2303,Very Rare
2304,Very Rare
2305,Legendary
2306,Rare
2307,Very Rare
2308,Very Rare
2309,Very Rare
2310,Legendary
2311,Common
2312,Legendary
2313,Legendary
2314,Very Rare
2315,Legendary
2316,Rare
2317,Rare
2318,Legendary
2319,Common
2320,Common
2321,Rare
2322,Common
2323,Common
2324,Legendary
2325,Legendary
2326,Legendary
2327,Legendary
2328,Rare
2329,Legendary
2330,Legendary
2331,Very Rare
2332,Very Rare
2333,Very Rare
2334,Legendary
2335,Rare
2336,Legendary
2337,Legendary
2338,Common
2339,Very Rare
2340,Rare
2341,Rare
2342,Legendary
2343,Common
2344,Legendary
2345,Very Rare
2346,Very Rare
2347,Common
2348,Legendary
2349,Common
2350,Legendary
2351,Very Rare
2352,Rare
2353,Very Rare
2354,Common
2355,Legendary
2356,Rare
2357,Very Rare
2358,Common
2359,Very Rare
2360,Rare
2361,Rare
2362,Very Rare
2363,Common
2364,Rare
2365,Legendary
2366,Common
2367,Common
2368,Legendary
2369,Common
2370,Common
2371,Very Rare
2372,Rare
2373,Common
2374,Rare
2375,Common
2376,Very Rare
2377,Common
2378,Very Rare
2379,Legendary
2380,Rare
2381,Legendary
2382,Common
2383,Rare
2384,Rare
2385,Legendary
2386,Legendary
2387,Very Rare
2388,Common
2389,Rare
2390,Rare
2391,Rare
2392,Very Rare
2393,Rare
2394,Rare
2395,Very Rare
2396,Common
2397,Very Rare
2398,Rare
2399,Very Rare
2400,Legendary
2401,Legendary
2402,Legendary
2403,Very Rare
2404,Legendary
2405,Legendary
2406,Legendary
2407,Legendary
2408,Rare
2409,Common
2410,Very Rare
2411,Rare
2412,Common
2413,Legendary
2414,Legendary
2415,Very Rare
2416,Common
2417,Legendary
2418,Legendary
2419,Very Rare
2420,Rare
2421,Legendary
2422,Legendary
2423,Common
2424,Legendary
2425,Very Rare
2426,Very Rare
2427,Rare
2428,Common
2429,Legendary
2430,Very Rare
2431,Common
2432,Legendary
2433,Legendary
2434,Legendary
2435,Legendary
2436,Very Rare
2437,Legendary
2438,Common
2439,Legendary
2440,Very Rare
2441,Rare
2442,Very Rare
2443,Legendary
2444,Common
2445,Rare
2446,Common
2447,Common
2448,Rare
2449,Very Rare
2450,Common
2451,Common
2452,Rare
2453,Very Rare
2454,Common
2455,Common
2456,Very Rare
2457,Rare
2458,Rare
2459,Legendary
2460,Very Rare
2461,Legendary
2462,Common
2463,Very Rare
2464,Rare
2465,Rare
2466,Very Rare
2467,Rare
2468,Rare
2469,Common
2470,Rare
2471,Legendary
2472,Very Rare
2473,Very Rare
2474,Very Rare
2475,Rare
2476,Very Rare
2477,Legendary
2478,Common
2479,Very Rare
2480,Rare
2481,Rare
2482,Rare
2483,Rare
2484,Very Rare
2485,Legendary
2486,Legendary
2487,Very Rare
2488,Legendary
2489,Rare
2490,Common
2491,Common
2492,Legendary
2493,Legendary
2494,Rare
2495,Common
2496,Common
2497,Very Rare
2498,Rare
2499,Rare
2500,Very Rare
2501,Rare
2502,Rare
2503,Rare
2504,Very Rare
2505,Legendary
2506,Legendary
2507,Legendary
2508,Legendary
2509,Legendary
2510,Legendary
2511,Common
2512,Legendary
2513,Very Rare
2514,Very Rare
2515,Legendary
2516,Common
2517,Very Rare
2518,Legendary
2519,Rare
2520,Common
2521,Common
2522,Common
2523,Legendary
2524,Very Rare
2525,Legendary
2526,Very Rare
2527,Legendary
2528,Rare
2529,Rare
2530,Common
2531,Very Rare
2532,Legendary
2533,Very Rare
2534,Rare
2535,Rare
2536,Common
2537,Common
2538,Common
2539,Rare
2540,Common
2541,Very Rare
2542,Common
2543,Very Rare
2544,Very Rare
2545,Very Rare
2546,Very Rare
2547,Common
2548,Very Rare
2549,Common
2550,Legendary
2551,Legendary
2552,Common
2553,Rare
2554,Legendary
2555,Legendary
2556,Legendary
2557,Rare
2558,Rare
2559,Legendary
2560,Common
2561,Very Rare
2562,Common
2563,Very Rare
2564,Very Rare
2565,Rare
2566,Legendary
2567,Common
2568,Legendary
2569,Very Rare
2570,Very Rare
2571,Common
2572,Rare
2573,Common
2574,Rare
2575,Legendary
2576,Rare
2577,Very Rare
2578,Rare
2579,Very Rare
2580,Very Rare
2581,Legendary
2582,Rare
2583,Legendary
2584,Very Rare
2585,Very Rare
2586,Common
2587,Very Rare
2588,Legendary
2589,Rare
2590,Very Rare
2591,Very Rare
2592,Legendary
2593,Common
2594,Rare
2595,Legendary
2596,Common
2597,Rare
2598,Common
2599,Very Rare
2600,Rare
2601,Very Rare
2602,Rare
2603,Legendary
2604,Rare
2605,Very Rare
2606,Rare
2607,Common
2608,Legendary
2609,Rare
2610,Legendary
2611,Common
2612,Legendary
2613,Legendary
2614,Legendary
2615,Common
2616,Rare
2617,Very Rare
2618,Rare
2619,Very Rare
2620,Rare
2621,Legendary
2622,Rare
2623,Common
2624,Common
2625,Very Rare
2626,Common
2627,Very Rare
2628,Rare
2629,Very Rare
2630,Legendary
2631,Legendary
2632,Rare
2633,Legendary
2634,Very Rare
2635,Very Rare
2636,Legendary
2637,Rare
2638,Very Rare
2639,Very Rare
2640,Rare
2641,Legendary
2642,Very Rare
2643,Legendary
2644,Rare
2645,Common
2646,Common
2647,Common
2648,Very Rare
2649,Legendary
2650,Rare
2651,Legendary
2652,Very Rare
2653,Common
2654,Rare
2655,Rare
2656,Very Rare
2657,Very Rare
2658,Very Rare
2659,Legendary
2660,Common
2661,Very Rare
2662,Legendary
2663,Rare
2664,Common
2665,Common
2666,Very Rare
2667,Common
2668,Rare
2669,Rare
2670,Very Rare
2671,Legendary
2672,Very Rare
2673,Rare
2674,Rare
2675,Legendary
2676,Legendary
2677,Common
2678,Rare
2679,Legendary
2680,Legendary
2681,Rare
2682,Rare
2683,Rare
2684,Rare
2685,Legendary
2686,Rare
2687,Very Rare
2688,Common
2689,Legendary
2690,Very Rare
2691,Common
2692,Very Rare
2693,Rare
2694,Very Rare
2695,Common
2696,Legendary
2697,Very Rare
2698,Rare
2699,Rare
2700,Legendary
2701,Common
2702,Common
2703,Rare
2704,Legendary
2705,Very Rare
2706,Common
2707,Legendary
2708,Common
2709,Legendary
2710,Common
2711,Legendary
2712,Common
2713,Very Rare
2714,Very Rare
2715,Very Rare
2716,Rare
2717,Common
2718,Very Rare
2719,Rare
2720,Common
2721,Very Rare
2722,Legendary
2723,Legendary
2724,Very Rare
2725,Legendary
2726,Legendary
2727,Legendary
2728,Common
2729,Very Rare
2730,Legendary
2731,Common
2732,Common
2733,Legendary
2734,Common
2735,Very Rare
2736,Very Rare
2737,Legendary
2738,Rare
2739,Very Rare
2740,Common
2741,Common
2742,Rare
2743,Rare
2744,Common
2745,Legendary
2746,Legendary
2747,Rare
2748,Rare
2749,Legendary
2750,Rare
2751,Very Rare
2752,Rare
2753,Very Rare
2754,Very Rare
2755,Rare
2756,Rare
2757,Very Rare
2758,Rare
2759,Common
2760,Very Rare
2761,Rare
2762,Rare
2763,Legendary
2764,Rare
2765,Rare
2766,Rare
2767,Legendary
2768,Very Rare
2769,Legendary
2770,Common
2771,Rare
2772,Common
2773,Very Rare
2774,Very Rare
2775,Rare
2776,Common
2777,Common
2778,Common
2779,Common
2780,Very Rare
2781,Very Rare
2782,Legendary
2783,Common
2784,Common
2785,Common
2786,Common
2787,Legendary
2788,Rare
2789,Legendary
2790,Rare
2791,Rare
2792,Rare
2793,Rare
2794,Legendary
2795,Legendary
2796,Common
2797,Rare
2798,Very Rare
2799,Legendary
2800,Common
2801,Very Rare
2802,Rare
2803,Rare
2804,Common
2805,Rare
2806,Common
2807,Legendary
2808,Very Rare
2809,Legendary
2810,Legendary
2811,Common
2812,Common
2813,Rare
2814,Very Rare
2815,Common
2816,Common
2817,Common
2818,Very Rare
2819,Common
2820,Rare
2821,Common
2822,Legendary
2823,Rare
2824,Common
2825,Rare
2826,Legendary
2827,Rare
2828,Legendary
2829,Common
2830,Very Rare
2831,Very Rare
2832,Rare
2833,Common
2834,Legendary
2835,Rare
2836,Legendary
2837,Common
2838,Rare
2839,Rare
2840,Rare
2841,Very Rare
2842,Rare
2843,Very Rare
2844,Legendary
2845,Legendary
2846,Rare
2847,Common
2848,Common
2849,Rare
2850,Common
2851,Legendary
2852,Legendary
2853,Legendary
2854,Very Rare
2855,Legendary
2856,Legendary
2857,Legendary
2858,Very Rare
2859,Common
2860,Common
2861,Very Rare
2862,Legendary
2863,Very Rare
2864,Common
2865,Rare
2866,Common
2867,Common
2868,Rare
2869,Common
2870,Rare
2871,Rare
2872,Legendary
2873,Legendary
2874,Common
2875,Common
2876,Common
2877,Very Rare
2878,Common
2879,Common
2880,Common
2881,Very Rare
2882,Rare
2883,Very Rare
2884,Very Rare
2885,Legendary
2886,Very Rare
2887,Legendary
2888,Rare
2889,Legendary
2890,Legendary
2891,Rare
2892,Legendary
2893,Common
2894,Common
2895,Legendary
2896,Legendary
2897,Rare
2898,Rare
2899,Common
2900,Legendary
2901,Common
2902,Rare
2903,Very Rare
2904,Legendary
2905,Very Rare
2906,Legendary
2907,Legendary
2908,Rare
2909,Legendary
2910,Common
2911,Rare
2912,Very Rare
2913,Common
2914,Legendary
2915,Common
2916,Common
2917,Legendary
2918,Common
2919,Rare
2920,Rare
2921,Legendary
2922,Very Rare
2923,Rare
2924,Rare
2925,Common
2926,Common
2927,Legendary
2928,Common
2929,Common
2930,Very Rare
2931,Common
2932,Rare
2933,Rare
2934,Legendary
2935,Legendary
2936,Very Rare
2937,Very Rare
2938,Rare
2939,Common
2940,Very Rare
2941,Rare
2942,Rare
2943,Very Rare
2944,Common
2945,Legendary
2946,Legendary
2947,Legendary
2948,Very Rare
2949,Legendary
2950,Rare
2951,Rare
2952,Common
2953,Legendary
2954,Rare
2955,Rare
2956,Common
2957,Common
2958,Very Rare
2959,Very Rare
2960,Very Rare
2961,Rare
2962,Common
2963,Very Rare
2964,Very Rare
2965,Common
2966,Common
2967,Rare
2968,Common
2969,Very Rare
2970,Common
2971,Very Rare
2972,Legendary
2973,Legendary
2974,Legendary
2975,Very Rare
2976,Rare
2977,Legendary
2978,Common
2979,Rare
2980,Rare
2981,Common
2982,Very Rare
2983,Legendary
2984,Common
2985,Legendary
2986,Legendary
2987,Rare
2988,Rare
2989,Common
2990,Common
2991,Legendary
2992,Rare
2993,Rare
2994,Common
2995,Very Rare
2996,Rare
2997,Rare
2998,Common
2999,Rare
3000,Legendary
3001,Common
3002,Very Rare
3003,Very Rare
3004,Rare
3005,Rare
3006,Common
3007,Legendary
3008,Common
3009,Rare
3010,Common
3011,Rare
3012,Common
3013,Legendary
3014,Rare
3015,Very Rare
3016,Rare
3017,Rare
3018,Very Rare
3019,Rare
3020,Rare
3021,Legendary
3022,Common
3023,Very Rare
3024,Rare
3025,Rare
3026,Legendary
3027,Rare
3028,Rare
3029,Very Rare
3030,Legendary
3031,Rare
3032,Common
3033,Common
3034,Common
3035,Rare
3036,Legendary
3037,Very Rare
3038,Legendary
3039,Rare
3040,Rare
3041,Rare
3042,Very Rare
3043,Legendary
3044,Common
3045,Common
3046,Rare
3047,Common
3048,Legendary
3049,Rare
3050,Common
3051,Common
3052,Very Rare
3053,Common
3054,Very Rare
3055,Rare
3056,Common
3057,Legendary
3058,Very Rare
3059,Very Rare
3060,Very Rare
3061,Legendary
3062,Very Rare
3063,Very Rare
3064,Common
3065,Common
3066,Very Rare
3067,Common
3068,Common
3069,Rare
3070,Common
3071,Common
3072,Common
3073,Very Rare
3074,Very Rare
3075,Rare
3076,Common
3077,Legendary
3078,Legendary
3079,Very Rare
3080,Common
3081,Common
3082,Common
3083,Very Rare
3084,Rare
3085,Rare
3086,Common
3087,Rare
3088,Very Rare
3089,Rare
3090,Very Rare
3091,Very Rare
3092,Legendary
3093,Rare
3094,Legendary
3095,Very Rare
3096,Legendary
3097,Very Rare
3098,Common
3099,Very Rare
3100,Very Rare
3101,Very Rare
3102,Common
3103,Rare
3104,Very Rare
3105,Common
3106,Common
3107,Common
3108,Legendary
3109,Very Rare
3110,Rare
3111,Legendary
3112,Common
3113,Common
3114,Very Rare
3115,Very Rare
3116,Legendary
3117,Legendary
3118,Rare
3119,Legendary
3120,Very Rare
3121,Legendary
3122,Common
3123,Rare
3124,Common
3125,Rare
3126,Very Rare
3127,Very Rare
3128,Common
3129,Rare
3130,Rare
3131,Legendary
3132,Common
3133,Legendary
3134,Common
3135,Common
3136,Legendary
3137,Legendary
3138,Common
3139,Very Rare
3140,Rare
3141,Legendary
3142,Legendary
3143,Common
3144,Very Rare
3145,Very Rare
3146,Rare
3147,Rare
3148,Common
3149,Common
3150,Rare
3151,Rare
3152,Very Rare
3153,Rare
3154,Common
3155,Rare
3156,Common
3157,Rare
3158,Very Rare
3159,Legendary
3160,Rare
3161,Very Rare
3162,Very Rare
3163,Legendary
3164,Legendary
3165,Common
3166,Legendary
3167,Legendary
3168,Legendary
3169,Very Rare
3170,Legendary
3171,Very Rare
3172,Rare
3173,Common
3174,Common
3175,Common
3176,Legendary
3177,Common
3178,Rare
3179,Legendary
3180,Rare
3181,Rare
3182,Very Rare
3183,Common
3184,Rare
3185,Common
3186,Rare
3187,Common
3188,Very Rare
3189,Rare
3190,Rare
3191,Legendary
3192,Common
3193,Legendary
3194,Very Rare
3195,Legendary
3196,Rare
3197,Legendary
3198,Very Rare
3199,Legendary
3200,Rare
3201,Common
3202,Very Rare
3203,Very Rare
3204,Very Rare
3205,Rare
3206,Common
3207,Very Rare
3208,Legendary
3209,Rare
3210,Common
3211,Common
3212,Rare
3213,Legendary
3214,Rare
3215,Common
3216,Very Rare
3217,Legendary
3218,Common
3219,Very Rare
3220,Very Rare
3221,Very Rare
3222,Common
3223,Very Rare
3224,Legendary
3225,Very Rare
3226,Common
3227,Common
3228,Common
3229,Legendary
3230,Legendary
3231,Very Rare
3232,Common
3233,Common
3234,Rare
3235,Rare
3236,Rare
3237,Very Rare
3238,Rare
3239,Very Rare
3240,Rare
3241,Common
3242,Rare
3243,Very Rare
3244,Very Rare
3245,Legendary
3246,Legendary
3247,Common
3248,Rare
3249,Legendary
3250,Rare
3251,Rare
3252,Very Rare
3253,Legendary
3254,Legendary
3255,Rare
3256,Very Rare
3257,Common
3258,Legendary
3259,Legendary
3260,Common
3261,Rare
3262,Legendary
3263,Common
3264,Legendary
3265,Legendary
3266,Legendary
3267,Legendary
3268,Rare
3269,Common
3270,Common
3271,Very Rare
3272,Very Rare
3273,Rare
3274,Common
3275,Common
3276,Legendary
3277,Common
3278,Legendary
3279,Rare
3280,Common
3281,Rare
3282,Rare
3283,Very Rare
3284,Common
3285,Rare
3286,Rare
3287,Rare
3288,Legendary
3289,Common
3290,Very Rare
3291,Very Rare
3292,Legendary
3293,Rare
3294,Very Rare
3295,Very Rare
3296,Very Rare
3297,Legendary
3298,Legendary
