Disposal_ID,Book_ID,Employee_ID,Disposal_Method,Material_of_Book,Date
9047350,27233,1008,Repurposing,Synthetic,2024-09-02
7212345,45422,1014,Incineration,Synthetic,2023-11-24
2886979,57982,1023,Shredding,Synthetic,2023-02-03
7605573,6144,1023,Burial,Leather,2024-10-16
8523088,88279,1023,Recycling,Metal,2024-05-28
8392023,99530,1024,Donation,Paper,2023-08-01
3018077,31787,1023,Repurposing,Synthetic,2024-12-16
1052007,26914,1019,Donation,Synthetic,2024-10-12
8523113,25152,1023,Donation,Paper,2025-01-10
8260973,82587,1019,Burial,Synthetic,2024-12-25
6163824,13349,1005,Repurposing,Leather,2024-07-31
1183092,79936,1008,Donation,Leather,2024-11-03
9964920,79907,1028,Incineration,Leather,2023-09-17
1969554,52777,1024,Repurposing,Metal,2023-06-03
3149206,54641,1023,Donation,Metal,2024-03-06
7867820,3554,1005,Repurposing,Leather,2023-04-19
9964978,84112,1028,Recycling,Leather,2025-01-08
1576380,89525,1024,Repurposing,Leather,2024-01-01
5508560,59932,1013,Burial,Paper,2024-12-16
9309655,60078,1013,Donation,Paper,2024-08-19
4459994,60043,1023,Shredding,Synthetic,2023-05-06
8785389,45696,1002,Recycling,Leather,2024-12-27
3411444,95401,1028,Burial,Paper,2023-11-16
6819323,21073,1023,Burial,Synthetic,2024-03-24
9440766,11887,1002,Recycling,Paper,2024-06-29
7605759,3090,1023,Recycling,Leather,2024-04-02
8130047,24153,1013,Incineration,Metal,2023-06-23
6688257,94251,1023,Shredding,Paper,2024-05-09
2362883,10273,1005,Incineration,Metal,2024-06-23
4328972,55556,1013,Recycling,Leather,2024-04-16
8785424,34828,1014,Donation,Paper,2024-11-27
7081488,32696,1023,Incineration,Leather,2024-09-02
4853270,53808,1005,Repurposing,Metal,2024-09-12
9309722,21118,1019,Burial,Paper,2023-08-23
3542558,75768,1013,Burial,Metal,2024-05-16
4460075,63786,1008,Burial,Paper,2024-10-29
5115436,63798,1024,Repurposing,Metal,2023-05-22
3280434,64318,1005,Repurposing,Leather,2023-06-26
5508669,20779,1002,Donation,Paper,2024-06-09
1052221,18520,1028,Donation,Leather,2024-07-25
4853313,49265,1014,Incineration,Paper,2024-06-04
7605825,68236,1028,Shredding,Leather,2024-03-13
8654404,85504,1014,Incineration,Leather,2023-11-26
8523344,54996,1019,Donation,Synthetic,2023-07-14
8785492,36043,1008,Shredding,Leather,2023-03-13
3935831,24659,1008,Donation,Leather,2023-11-14
5901923,58146,1013,Shredding,Synthetic,2023-08-19
5115496,45802,1014,Burial,Metal,2023-10-01
5246580,34074,1008,Incineration,Metal,2024-07-23
2887291,72230,1028,Burial,Metal,2023-12-15
7343741,4854,1002,Incineration,Paper,2024-06-26
4853373,55167,1005,Incineration,Metal,2023-06-22
3149442,53765,1028,Incineration,Paper,2024-01-20
3018374,96206,1023,Shredding,Paper,2023-02-12
8392336,50826,1024,Burial,Synthetic,2024-11-14
7081621,36518,1019,Incineration,Synthetic,2023-10-27
4460185,61657,1008,Donation,Paper,2024-03-08
4722330,50432,1028,Recycling,Metal,2023-02-05
7343771,83080,1008,Donation,Leather,2023-01-31
7081635,87730,1014,Donation,Paper,2023-04-02
8916645,62999,1005,Shredding,Leather,2024-07-16
7212720,2619,1005,Shredding,Leather,2024-05-14
7999155,82763,1028,Shredding,Metal,2024-11-22
8654526,72789,1028,Repurposing,Paper,2024-01-17
2363091,69474,1008,Repurposing,Metal,2023-02-21
1838807,42662,1005,Donation,Paper,2024-06-16
3149529,93631,1028,Recycling,Leather,2024-06-02
5115610,54866,1028,Repurposing,Metal,2024-04-01
9047774,72240,1019,Burial,Leather,2024-02-10
4329182,15253,1028,Repurposing,Paper,2023-04-09
9703136,57152,1028,Repurposing,Leather,2024-09-10
7605990,40768,1008,Shredding,Leather,2024-12-07
5115628,81998,1014,Incineration,Synthetic,2024-10-25
4198125,35362,1023,Incineration,Synthetic,2024-01-17
5246706,77141,1002,Shredding,Synthetic,2023-12-20
6819592,38126,1013,Donation,Paper,2023-10-07
4853527,75277,1002,Recycling,Metal,2023-07-22
8130336,53845,1005,Incineration,Synthetic,2024-08-02
6819628,51561,1013,Burial,Paper,2024-05-30
5508919,59813,1028,Donation,Metal,2023-07-10
8916796,4670,1023,Shredding,Synthetic,2024-08-11
2887487,6785,1008,Shredding,Synthetic,2024-04-24
1314626,82936,1019,Donation,Leather,2023-10-27
6033219,40039,1024,Donation,Paper,2024-07-04
4198214,33631,1002,Incineration,Paper,2024-11-17
4591433,13540,1008,Repurposing,Leather,2024-12-20
2101072,14741,1023,Recycling,Metal,2023-11-26
2494291,64061,1002,Recycling,Metal,2024-04-22
6950743,80595,1008,Recycling,Metal,2023-12-11
1314654,31850,1013,Recycling,Synthetic,2023-04-10
1314658,66676,1005,Repurposing,Leather,2023-07-27
5771108,82610,1002,Recycling,Paper,2024-01-04
6295399,50458,1019,Burial,Leather,2024-03-27
6033274,16600,1005,Donation,Paper,2023-11-08
3280775,43079,1014,Recycling,Metal,2024-11-24
9572244,65277,1014,Donation,Paper,2024-03-20
5115799,336,1024,Shredding,Metal,2023-01-22
6426521,31374,1024,Burial,Leather,2023-09-01
7606175,85283,1002,Recycling,Paper,2024-04-19
1576873,17831,1014,Burial,Paper,2023-04-13
7606187,97667,1014,Repurposing,Paper,2024-06-05
9965500,91276,1024,Incineration,Metal,2024-06-07
7868350,54748,1028,Repurposing,Metal,2023-08-22
7737310,89541,1002,Shredding,Leather,2024-06-25
3411934,9914,1023,Repurposing,Synthetic,2023-04-04
8916961,28938,1005,Incineration,Synthetic,2023-06-27
4853730,71884,1014,Repurposing,Synthetic,2024-01-24
4329452,62676,1014,Donation,Synthetic,2023-09-29
7475197,84294,1002,Donation,Paper,2024-04-05
6688768,62382,1005,Donation,Paper,2023-05-23
2494496,15223,1002,Burial,Synthetic,2024-09-27
9179171,90153,1005,Incineration,Synthetic,2024-07-28
6033448,98540,1019,Shredding,Synthetic,2024-05-02
2232374,45039,1002,Shredding,Synthetic,2024-10-21
9441338,19088,1002,Repurposing,Metal,2024-02-26
6426699,36639,1023,Repurposing,Metal,2023-10-25
9834574,98066,1014,Incineration,Paper,2024-01-03
5640275,78629,1023,Donation,Synthetic,2023-11-14
3280979,20952,1028,Burial,Synthetic,2024-08-04
6295637,73821,1023,Incineration,Leather,2024-03-12
7737435,6360,1028,Burial,Metal,2024-01-02
8654947,27316,1008,Shredding,Metal,2023-07-10
6688877,83953,1028,Donation,Paper,2024-08-29
5378166,31061,1008,Repurposing,Leather,2023-11-22
5640311,6926,1013,Recycling,Metal,2024-09-02
1839242,79331,1013,Shredding,Synthetic,2023-06-16
9703564,10655,1002,Incineration,Synthetic,2024-10-19
5640333,20013,1019,Donation,Metal,2023-10-11
3281044,11847,1002,Repurposing,Paper,2024-09-26
9179286,97490,1008,Shredding,Synthetic,2023-11-02
7606434,36681,1002,Donation,Synthetic,2024-11-12
8130747,95127,1002,Recycling,Metal,2025-01-10
1708224,66879,1014,Incineration,Synthetic,2024-11-17
7082179,66770,1014,Incineration,Synthetic,2023-07-13
9048260,9624,1002,Recycling,Synthetic,2024-03-05
9965772,89874,1013,Shredding,Leather,2023-10-18
6426858,57249,1028,Shredding,Metal,2024-11-19
1446123,30099,1019,Donation,Metal,2024-12-22
7344368,60526,1024,Repurposing,Metal,2025-01-14
5509368,96123,1002,Donation,Paper,2023-12-29
1315077,36211,1024,Recycling,Synthetic,2023-05-12
8524042,81029,1008,Burial,Metal,2023-04-05
1708307,22225,1005,Recycling,Synthetic,2024-09-21
7999766,49480,1019,Repurposing,Leather,2024-09-18
4854055,14928,1019,Repurposing,Leather,2024-09-23
9310506,66037,1019,Donation,Synthetic,2023-09-19
4722987,31949,1023,Recycling,Metal,2023-05-01
2494768,42699,1013,Donation,Metal,2023-01-29
8655156,10440,1019,Recycling,Metal,2024-04-01
3281210,84703,1023,Incineration,Paper,2024-02-12
5771580,94355,1019,Shredding,Paper,2024-06-28
5771584,73942,1024,Shredding,Synthetic,2024-06-13
3805506,50253,1019,Donation,Synthetic,2024-12-14
7344461,57192,1028,Incineration,Leather,2023-10-04
4460882,71801,1019,Incineration,Paper,2024-04-18
6295897,54549,1023,Recycling,Metal,2024-11-08
9048411,91211,1002,Repurposing,Paper,2024-05-17
3281253,31995,1024,Burial,Synthetic,2024-09-01
5902703,57034,1024,Burial,Metal,2023-04-27
2494836,41509,1023,Shredding,Metal,2024-09-02
6558069,80765,1005,Donation,Metal,2023-11-06
6033787,11253,1028,Shredding,Paper,2023-08-21
2756998,42861,1023,Burial,Paper,2023-12-09
7999879,28439,1019,Donation,Leather,2024-12-13
5116306,44341,1019,Donation,Leather,2023-10-17
4198807,31619,1008,Donation,Metal,2024-01-17
8130968,26080,1024,Incineration,Synthetic,2023-08-12
4198811,51873,1028,Shredding,Paper,2024-02-23
1708445,66021,1005,Burial,Synthetic,2024-10-30
9572784,82570,1008,Burial,Leather,2024-07-26
5247422,62455,1028,Burial,Paper,2024-09-09
4854207,31968,1002,Recycling,Metal,2024-05-03
5247436,21279,1002,Burial,Metal,2024-07-18
2494927,57725,1014,Recycling,Synthetic,2024-03-19
4329956,48453,1002,Shredding,Leather,2023-07-26
8393197,79027,1013,Incineration,Synthetic,2023-11-06
8917489,84680,1013,Incineration,Metal,2023-03-30
9703928,27581,1014,Donation,Synthetic,2023-08-16
1053177,82243,1008,Recycling,Synthetic,2023-10-29
4592130,58236,1014,Recycling,Leather,2023-03-09
1053195,31208,1013,Burial,Paper,2023-12-15
4461083,96330,1002,Recycling,Synthetic,2023-04-12
9966113,65154,1014,Repurposing,Synthetic,2023-01-18
7082536,33992,1002,Recycling,Synthetic,2023-11-19
8917546,66388,1024,Donation,Synthetic,2024-01-11
8786481,42012,1019,Recycling,Metal,2024-10-09
4854334,87010,1005,Recycling,Synthetic,2023-07-14
9179710,25355,1005,Donation,Leather,2023-02-07
8786502,12050,1008,Shredding,Leather,2024-07-09
4198983,47020,1019,Burial,Leather,2024-09-10
7082576,21352,1019,Recycling,Leather,2024-04-09
8524371,91941,1002,Shredding,Paper,2024-10-25
2626134,64733,1014,Shredding,Leather,2024-12-01
8131168,76550,1002,Shredding,Paper,2023-05-09
2101858,53873,1013,Recycling,Leather,2024-03-29
4461159,30937,1028,Recycling,Synthetic,2023-03-25
5902958,84918,1005,Recycling,Paper,2023-03-04
7737972,82914,1024,Incineration,Metal,2024-04-04
2757240,73980,1005,Burial,Paper,2023-04-19
3281528,65091,1005,Incineration,Paper,2024-07-12
3150460,73673,1005,Incineration,Leather,2024-01-06
9572989,64022,1028,Incineration,Paper,2023-03-26
7213695,67403,1005,Repurposing,Leather,2023-05-17
3412613,92514,1019,Recycling,Metal,2024-02-05
5640840,52623,1005,Burial,Metal,2023-04-24
2757265,5845,1019,Recycling,Synthetic,2023-05-21
5640854,98865,1014,Burial,Leather,2023-10-20
4068006,66171,1024,Donation,Metal,2024-01-19
3936939,99822,1028,Repurposing,Synthetic,2023-10-11
2233006,26411,1014,Incineration,Leather,2024-02-10
1839800,63850,1008,Burial,Synthetic,2024-03-16
6034121,42612,1005,Burial,Metal,2023-05-04
7082698,56235,1028,Donation,Metal,2024-05-13
4592332,68993,1014,Recycling,Synthetic,2023-01-18
3019482,13088,1024,Burial,Synthetic,2024-09-30
9573093,32328,1013,Donation,Paper,2023-12-03
6820589,29696,1014,Burial,Paper,2024-09-14
4330242,80307,1008,Incineration,Metal,2023-05-24
9048840,85044,1005,Incineration,Synthetic,2023-09-22
1315594,5312,1013,Burial,Paper,2023-04-16
4199181,1943,1019,Recycling,Synthetic,2023-03-17
3937041,14250,1024,Recycling,Metal,2024-02-26
6296346,80418,1023,Repurposing,Paper,2023-02-10
6820638,97447,1024,Repurposing,Metal,2023-05-04
3019557,50704,1019,Repurposing,Leather,2023-11-30
7213869,56773,1024,Donation,Paper,2023-04-12
2757426,95644,1024,Burial,Leather,2024-02-03
5378882,11135,1019,Incineration,Paper,2023-06-04
1446724,42540,1028,Incineration,Leather,2023-12-16
9311046,8493,1002,Recycling,Leather,2023-02-20
7607112,65405,1014,Repurposing,Paper,2023-06-03
7476043,59325,1008,Burial,Metal,2024-07-07
9179983,34892,1028,Repurposing,Paper,2025-01-05
6689625,65966,1005,Shredding,Paper,2023-01-26
3019624,30177,1028,Burial,Paper,2023-03-21
2233205,37117,1023,Incineration,Leather,2024-02-16
5510009,99088,1014,Burial,Synthetic,2024-01-26
9180027,16071,1013,Repurposing,Synthetic,2024-07-31
2102141,57258,1024,Repurposing,Paper,2023-05-12
3937152,26571,1005,Shredding,Synthetic,2023-03-12
6689670,27099,1019,Recycling,Leather,2024-02-19
6558602,92211,1023,Burial,Leather,2024-12-26
3806097,98381,1028,Incineration,Leather,2023-05-21
2626453,48599,1005,Incineration,Synthetic,2023-12-03
9048982,55280,1008,Shredding,Synthetic,2024-08-13
1184666,21934,1013,Incineration,Synthetic,2024-06-24
3150747,82335,1005,Recycling,Synthetic,2024-06-16
8262564,57428,1024,Burial,Paper,2024-11-13
5116841,17786,1005,Recycling,Synthetic,2023-09-20
8524715,15567,1019,Burial,Leather,2024-09-10
2888623,48800,1002,Recycling,Leather,2023-02-25
5772210,87785,1019,Burial,Paper,2023-08-21
8000436,25452,1024,Donation,Paper,2024-05-17
7607234,43029,1019,Shredding,Leather,2024-02-25
6820807,62703,1002,Shredding,Paper,2024-07-24
4330445,97533,1005,Burial,Leather,2023-09-06
7607250,64498,1028,Repurposing,Paper,2024-08-29
4068307,97057,1019,Incineration,Leather,2023-02-11
7738325,69109,1013,Burial,Metal,2023-10-28
2102230,7587,1002,Repurposing,Synthetic,2024-09-24
5641174,37681,1028,Shredding,Leather,2023-04-23
2495455,32901,1024,Incineration,Paper,2024-01-22
2495457,93067,1024,Repurposing,Metal,2024-06-04
9835503,13937,1023,Incineration,Synthetic,2023-10-29
9442290,57149,1024,Repurposing,Paper,2024-09-29
1053693,36282,1023,Donation,Leather,2024-06-14
1184777,25696,1024,Shredding,Paper,2024-09-18
1577997,84450,1008,Burial,Metal,2023-10-26
5641234,68941,1028,Incineration,Paper,2024-01-22
6034452,88491,1028,Shredding,Paper,2023-05-01
6296600,63627,1002,Repurposing,Paper,2023-07-31
1315866,13402,1028,Incineration,Synthetic,2024-04-01
6820903,56794,1008,Repurposing,Leather,2023-05-25
5510199,36834,1014,Recycling,Synthetic,2024-08-26
6427718,70588,1028,Repurposing,Metal,2024-01-26
1971274,45628,1008,Burial,Paper,2023-10-01
9442384,70240,1023,Incineration,Paper,2024-07-20
6558801,4324,1002,Repurposing,Metal,2024-05-21
7345242,23093,1019,Repurposing,Metal,2024-09-08
9835613,50149,1024,Burial,Paper,2023-06-17
6820959,16976,1008,Repurposing,Metal,2024-12-23
8000610,47917,1023,Incineration,Paper,2023-02-17
7476330,81540,1014,Burial,Metal,2023-04-02
1315951,67980,1002,Donation,Metal,2024-11-08
7214216,61986,1028,Burial,Paper,2024-03-01
5510286,18442,1019,Incineration,Leather,2023-12-18
9573521,44697,1005,Burial,Synthetic,2024-12-30
1447063,52643,1005,Recycling,Synthetic,2024-06-25
8918169,50582,1005,Incineration,Metal,2024-04-06
9573533,90563,1002,Shredding,Leather,2023-09-15
2626722,71683,1023,Burial,Synthetic,2023-09-25
6558900,77320,1014,Recycling,Metal,2023-02-23
2102456,89753,1013,Repurposing,Paper,2023-12-23
2888899,80293,1014,Repurposing,Synthetic,2024-09-14
8262863,53834,1028,Recycling,Synthetic,2024-02-08
5903570,15387,1005,Shredding,Leather,2024-12-26
5510356,93102,1024,Repurposing,Synthetic,2023-12-24
1053910,63522,1023,Donation,Paper,2024-09-21
8918241,10811,1014,Shredding,Paper,2024-07-08
9442530,67413,1008,Repurposing,Leather,2024-11-20
1053926,98977,1019,Repurposing,Leather,2024-12-25
9966825,3273,1014,Donation,Paper,2023-04-16
4592874,27059,1028,Burial,Leather,2024-01-13
1840368,95948,1014,Burial,Metal,2024-01-03
2757896,67457,1008,Repurposing,Metal,2023-11-16
5510408,55940,1008,Incineration,Paper,2024-05-12
6427918,4987,1024,Recycling,Paper,2023-09-13
3937550,55573,1028,Donation,Leather,2023-08-23
5772560,19397,1023,Donation,Leather,2024-05-04
3675410,83379,1023,Donation,Synthetic,2023-07-24
4330775,64468,1014,Recycling,Leather,2024-01-20
6296868,34536,1002,Burial,Paper,2024-09-01
2757929,97595,1024,Incineration,Synthetic,2023-04-10
8918317,9979,1008,Incineration,Synthetic,2024-07-13
6559021,44628,1019,Shredding,Leather,2024-12-31
6821168,90292,1019,Burial,Leather,2023-06-07
9442615,2152,1013,Incineration,Paper,2024-02-07
4461881,92021,1019,Burial,Leather,2024-07-17
4199765,22706,1008,Burial,Metal,2023-09-10
6296923,24482,1002,Donation,Leather,2023-05-05
7607651,12619,1002,Donation,Paper,2024-02-18
6690150,53108,1019,Donation,Leather,2023-05-16
8131953,9911,1028,Repurposing,Paper,2023-06-18
4461939,90435,1019,Donation,Metal,2024-07-17
5379450,54348,1023,Recycling,Metal,2023-03-08
5117309,60075,1013,Recycling,Paper,2024-01-24
3282303,83778,1005,Repurposing,Synthetic,2024-11-05
8918402,99975,1014,Donation,Paper,2024-09-12
8787334,36767,1013,Shredding,Metal,2023-09-24
2758034,23486,1005,Incineration,Synthetic,2023-06-13
5903763,38934,1028,Burial,Metal,2023-05-14
1054107,49011,1005,Recycling,Leather,2023-02-16
5379485,19524,1023,Donation,Leather,2023-05-24
2495927,7471,1008,Burial,Metal,2023-01-19
2889152,55960,1024,Repurposing,Synthetic,2024-09-03
6428102,99936,1028,Donation,Metal,2023-05-27
6690249,11316,1014,Burial,Leather,2024-03-08
1316311,44020,1013,Recycling,Leather,2024-03-16
9442778,20742,1019,Repurposing,Metal,2023-09-13
8132068,99470,1005,Donation,Leather,2024-11-28
3544554,66701,1023,Shredding,Synthetic,2023-09-21
3544567,95337,1005,Repurposing,Paper,2024-10-11
2102778,38353,1002,Burial,Paper,2025-01-01
9311751,4651,1028,Shredding,Metal,2024-06-05
2233863,17699,1014,Incineration,Paper,2023-02-28
8263186,80775,1005,Repurposing,Metal,2023-04-07
1185298,10635,1002,Incineration,Paper,2023-06-30
9967136,19716,1023,Incineration,Leather,2024-06-21
9836066,59965,1024,Donation,Paper,2024-09-21
5379621,95898,1008,Repurposing,Synthetic,2024-12-27
6166059,3797,1013,Shredding,Leather,2023-03-29
6034988,3725,1005,Incineration,Metal,2023-03-23
7214649,48493,1008,Donation,Paper,2023-04-05
5772859,78879,1028,Shredding,Leather,2023-10-03
5510715,47054,1023,Burial,Synthetic,2023-12-06
6952513,39314,1019,Shredding,Leather,2023-10-04
1054281,57952,1008,Repurposing,Metal,2024-07-10
8787542,87316,1028,Incineration,Paper,2025-01-01
5903968,3058,1028,Repurposing,Leather,2024-07-07
4986465,2246,1005,Incineration,Synthetic,2023-07-13
9705066,40850,1024,Recycling,Synthetic,2024-01-29
1840759,62692,1019,Incineration,Paper,2024-12-18
2233994,67760,1013,Donation,Leather,2023-11-03
1840779,47814,1013,Burial,Metal,2023-09-01
2889355,52778,1014,Burial,Synthetic,2024-12-20
1709712,88700,1008,Incineration,Paper,2023-04-13
1447576,437,1002,Donation,Metal,2023-06-20
9049759,75322,1014,Recycling,Leather,2024-05-25
6428320,86451,1005,Recycling,Metal,2024-11-08
3020453,33995,1008,Repurposing,Synthetic,2024-02-25
9311910,50177,1023,Incineration,Metal,2024-04-20
1447595,24788,1005,Recycling,Metal,2024-07-28
8394414,9437,1005,Donation,Metal,2024-05-01
9049775,85716,1023,Donation,Metal,2024-04-19
9574066,43280,1002,Incineration,Metal,2024-04-11
7214783,13234,1014,Repurposing,Paper,2024-12-18
7476937,10358,1008,Incineration,Metal,2024-10-23
9705168,56473,1019,Repurposing,Metal,2023-03-24
3413713,16868,1024,Burial,Synthetic,2024-10-30
5117660,68096,1023,Recycling,Synthetic,2024-11-19
5773021,62978,1013,Shredding,Leather,2024-05-17
9311970,2277,1008,Repurposing,Metal,2024-06-05
4593379,79094,1023,Shredding,Metal,2023-07-06
9311973,1076,1019,Incineration,Synthetic,2024-10-13
9836270,31629,1013,Recycling,Synthetic,2024-06-19
9180917,42471,1014,Incineration,Metal,2024-05-05
1709816,30835,1019,Incineration,Leather,2023-02-02
5379839,81899,1005,Recycling,Paper,2023-02-07
1971971,9351,1013,Burial,Synthetic,2023-09-03
9312016,75938,1024,Shredding,Leather,2025-01-13
7739155,41799,1002,Donation,Metal,2024-08-07
5379867,61020,1013,Recycling,Paper,2024-06-09
2234155,41939,1014,Incineration,Paper,2023-01-22
8001324,2197,1013,Repurposing,Paper,2023-02-08
1840939,46987,1013,Burial,Synthetic,2024-05-12
3413808,98323,1028,Repurposing,Paper,2024-01-06
